,Text,cleaned_text,cleaned_text_final,Topic
993,"I'm in my late 20s and a lifetime nail / cuticle biter. I bought this product not because my hands looked nasty (although they did), but because I was told (twice) that my incessant nail biting was making me look incredibly unprofessional during meetings and actually impacting my career. Yikes!This product has cured what endless amounts of money spent on manicures couldn't fix - it's been about 3 weeks and my hands don't even go near my mouth. I'm rating it 4-stars based on a few caveats:1) I didn't read carefully and was surprised when the 3 containers arrived - they were tiny! Each container holds 0.25 oz which is a lot less than what I imagined based on the product picture. It's no big deal, you don't need any more.2) The horrendous taste lasts for a while, but they do wear off after washing your hands. I found that the taste became ""manageable"" for an addicted biter after about 3 washes. Be prepared to reapply throughout the day.3) The cream is quite sticky. I'd apply and then have to wash my hands to remove the stickiness - which obviously counts towards your 3 washes mentioned above.4) It could actually impact your meal choices as finger foods become a non-option.Side note","['im', 'late', 'lifetime', 'nail', 'cuticle', 'biter', 'bought', 'product', 'hand', 'looked', 'nasty', 'although', 'told', 'twice', 'incessant', 'nail', 'biting', 'making', 'look', 'incredibly', 'unprofessional', 'meeting', 'actually', 'impacting', 'career', 'yikesthis', 'product', 'cured', 'endless', 'amount', 'money', 'spent', 'manicure', 'couldnt', 'fix', 'week', 'hand', 'dont', 'even', 'go', 'near', 'mouth', 'im', 'rating', 'star', 'based', 'caveat', 'didnt', 'read', 'carefully', 'surprised', 'container', 'arrived', 'tiny', 'container', 'hold', 'oz', 'lot', 'le', 'imagined', 'based', 'product', 'picture', 'big', 'deal', 'dont', 'need', 'horrendous', 'taste', 'last', 'wear', 'washing', 'hand', 'found', 'taste', 'became', 'manageable', 'addicted', 'biter', 'wash', 'prepared', 'reapply', 'throughout', 'day', 'cream', 'quite', 'sticky', 'id', 'apply', 'wash', 'hand', 'remove', 'stickiness', 'obviously', 'count', 'towards', 'wash', 'mentioned', 'could', 'actually', 'impact', 'meal', 'choice', 'finger', 'food', 'become', 'nonoptionside', 'note']","['im', 'late', 'lifetime', 'nail', 'cuticle', 'biter', 'buy', 'product', 'hand', 'look', 'nasty', 'although', 'told', 'twice', 'incessant', 'nail', 'biting', 'make', 'look', 'incredibly', 'unprofessional', 'meeting', 'actually', 'impact', 'career', 'yikesthis', 'product', 'cure', 'endless', 'amount', 'money', 'spend', 'manicure', 'couldnt', 'fix', 'week', 'hand', 'dont', 'even', 'go', 'near', 'mouth', 'im', 'rating', 'star', 'base', 'caveat', 'didnt', 'read', 'carefully', 'surprised', 'container', 'arrive', 'tiny', 'container', 'hold', 'oz', 'lot', 'le', 'imagine', 'base', 'product', 'picture', 'big', 'deal', 'dont', 'need', 'horrendous', 'taste', 'last', 'wear', 'wash', 'hand', 'find', 'taste', 'become', 'manageable', 'addicted', 'biter', 'wash', 'prepare', 'reapply', 'throughout', 'day', 'cream', 'quite', 'sticky', 'id', 'apply', 'wash', 'hand', 'remove', 'stickiness', 'obviously', 'count', 'towards', 'wash', 'mention', 'could', 'actually', 'impact', 'meal', 'choice', 'finger', 'food', 'become', 'nonoptionside', 'note']",3
994,"Received my Spornette 25 as a gift to replace my Sponette 20 which I have used daily for over 20 years. Though slightly larger, it's great!","['received', 'spornette', 'gift', 'replace', 'sponette', 'used', 'daily', 'year', 'though', 'slightly', 'larger', 'great']","['receive', 'spornette', 'gift', 'replace', 'sponette', 'use', 'daily', 'year', 'though', 'slightly', 'large', 'great']",0
995,"Great product that just works as described... With two cats we use it at least once a day. Hope the bags last long, but only time will tell. Fast shipping too. Thanks amazon.","['great', 'product', 'work', 'described', 'two', 'cat', 'use', 'least', 'day', 'hope', 'bag', 'last', 'long', 'time', 'tell', 'fast', 'shipping', 'thanks', 'amazon']","['great', 'product', 'work', 'describe', 'two', 'cat', 'use', 'least', 'day', 'hope', 'bag', 'last', 'long', 'time', 'tell', 'fast', 'ship', 'thanks', 'amazon']",2
996,I like this toy very much it is very fun and cool!the only thing i don't like is that the wip cord is hard to put away so i don't use it that much.overall GREAT TOY! very cool!,"['like', 'toy', 'much', 'fun', 'coolthe', 'thing', 'dont', 'like', 'wip', 'cord', 'hard', 'put', 'away', 'dont', 'use', 'muchoverall', 'great', 'toy', 'cool']","['like', 'toy', 'much', 'fun', 'coolthe', 'thing', 'dont', 'like', 'wip', 'cord', 'hard', 'put', 'away', 'dont', 'use', 'muchoverall', 'great', 'toy', 'cool']",0
997,"This stuff works better than anything you'll find at the big box stores and unlike with foggers, it goes where you want it and not on surfaces were it doesn't need to be. If you have an infestation though it will not work by itself, no product will. You have to treat your pets with advantage or a similar product and then thoroughly clean all of your carpets, bedding, upholstered furniture, drapes etc. before spraying this product. After spraying you have to continue to vacuum the entire house thoroughly at least every other day for a week or two to break the life cycle. This is the same product that pest control companies use and they will ask that you do all of the cleaning mentioned above before they'll treat your house. You may as well save some money and do it yourself.","['stuff', 'work', 'better', 'anything', 'youll', 'find', 'big', 'box', 'store', 'unlike', 'foggers', 'go', 'want', 'surface', 'doesnt', 'need', 'infestation', 'though', 'work', 'product', 'treat', 'pet', 'advantage', 'similar', 'product', 'thoroughly', 'clean', 'carpet', 'bedding', 'upholstered', 'furniture', 'drape', 'etc', 'spraying', 'product', 'spraying', 'continue', 'vacuum', 'entire', 'house', 'thoroughly', 'least', 'every', 'day', 'week', 'two', 'break', 'life', 'cycle', 'product', 'pest', 'control', 'company', 'use', 'ask', 'cleaning', 'mentioned', 'theyll', 'treat', 'house', 'may', 'well', 'save', 'money']","['stuff', 'work', 'well', 'anything', 'youll', 'find', 'big', 'box', 'store', 'unlike', 'foggers', 'go', 'want', 'surface', 'doesnt', 'need', 'infestation', 'though', 'work', 'product', 'treat', 'pet', 'advantage', 'similar', 'product', 'thoroughly', 'clean', 'carpet', 'bedding', 'upholstered', 'furniture', 'drape', 'etc', 'spray', 'product', 'spray', 'continue', 'vacuum', 'entire', 'house', 'thoroughly', 'least', 'every', 'day', 'week', 'two', 'break', 'life', 'cycle', 'product', 'pest', 'control', 'company', 'use', 'ask', 'cleaning', 'mention', 'theyll', 'treat', 'house', 'may', 'well', 'save', 'money']",3
998,"I read reviews saying the bone lasted their big dogs quite some time. I just receive the bones 2 days ago, and with in the 2 days my dogs had them completely cleaned out and bare. I have two very tiny Shih Tzu mix dogs. No where near big dogs. I'm very disappointed how fast they went through 2 bones. The delivery was very fast that's why I'm rating it a 3 star otherwise I would give it a 2.","['read', 'review', 'saying', 'bone', 'lasted', 'big', 'dog', 'quite', 'time', 'receive', 'bone', 'day', 'ago', 'day', 'dog', 'completely', 'cleaned', 'bare', 'two', 'tiny', 'shih', 'tzu', 'mix', 'dog', 'near', 'big', 'dog', 'im', 'disappointed', 'fast', 'went', 'bone', 'delivery', 'fast', 'thats', 'im', 'rating', 'star', 'otherwise', 'would', 'give']","['read', 'review', 'say', 'bone', 'last', 'big', 'dog', 'quite', 'time', 'receive', 'bone', 'day', 'ago', 'day', 'dog', 'completely', 'clean', 'bare', 'two', 'tiny', 'shih', 'tzu', 'mix', 'dog', 'near', 'big', 'dog', 'im', 'disappoint', 'fast', 'go', 'bone', 'delivery', 'fast', 'thats', 'im', 'rating', 'star', 'otherwise', 'would', 'give']",4
999,collar is sized appropriately however the fabric is quite stiff. Ordered large enough sizes for my little dogs so it isn't a problem but be aware that material is stiff enough not to bend.,"['collar', 'sized', 'appropriately', 'however', 'fabric', 'quite', 'stiff', 'ordered', 'large', 'enough', 'size', 'little', 'dog', 'isnt', 'problem', 'aware', 'material', 'stiff', 'enough', 'bend']","['collar', 'size', 'appropriately', 'however', 'fabric', 'quite', 'stiff', 'order', 'large', 'enough', 'size', 'little', 'dog', 'isnt', 'problem', 'aware', 'material', 'stiff', 'enough', 'bend']",4
1000,Doesn't super duper lighten but is subtle. Hair was a nice color for summer and very shiny. Would recommend!!!,"['doesnt', 'super', 'duper', 'lighten', 'subtle', 'hair', 'nice', 'color', 'summer', 'shiny', 'would', 'recommend']","['doesnt', 'super', 'duper', 'lighten', 'subtle', 'hair', 'nice', 'color', 'summer', 'shiny', 'would', 'recommend']",2
1001,"I'm a teenager with acne-prone skin, and an unfortunate amount of hyperpigmentation. It didn't really do much for me- it made my skin a bit smoother, but overall no big change in skin tone. I'm sure it works well for some, but not really for me. It did smell nice and was quick, so there's that!","['im', 'teenager', 'acneprone', 'skin', 'unfortunate', 'amount', 'hyperpigmentation', 'didnt', 'really', 'much', 'made', 'skin', 'bit', 'smoother', 'overall', 'big', 'change', 'skin', 'tone', 'im', 'sure', 'work', 'well', 'really', 'smell', 'nice', 'quick', 'there']","['im', 'teenager', 'acneprone', 'skin', 'unfortunate', 'amount', 'hyperpigmentation', 'didnt', 'really', 'much', 'make', 'skin', 'bit', 'smoother', 'overall', 'big', 'change', 'skin', 'tone', 'im', 'sure', 'work', 'well', 'really', 'smell', 'nice', 'quick']",2
1002,"DUDE! I WOULD OF GAVE IT 105 STARS IN EVER CADAGORIE BUT THE LIMIT IS 5! This thing rocks man! My brother& sister have beyblades to, they're BIGGER then mine.....BUT I SURE BEAT THEIR BLADES UP! ONE TIME MY BROTHER'S FELL APART! SO YOU PROBALY THINK ''WHY GIVE IT 5 IN EDUCATIONAL?'' WELL SOMEONE HAS TO BE THERE TO TEACH US HOW TO BRAKE THE CHINA! HA HA ! (BAD JOKE I KNOW I KNOW) BUT YOU SHOULD KNOW BY NOW THAT YOU SHOULD BUY THIS BLADE! P.S. ITS NOT HOW MANY TIMES YOU FALL DOWN IN LIFE, ITS HOW MANY TIMES YOU GET BACK UP AGAIN.","['dude', 'would', 'gave', 'star', 'ever', 'cadagorie', 'limit', 'thing', 'rock', 'man', 'brother', 'sister', 'beyblades', 'theyre', 'bigger', 'minebut', 'sure', 'beat', 'blade', 'one', 'time', 'brother', 'fell', 'apart', 'probaly', 'think', 'give', 'educational', 'well', 'someone', 'teach', 'u', 'brake', 'china', 'ha', 'ha', 'bad', 'joke', 'know', 'know', 'know', 'buy', 'blade', 'p', 'many', 'time', 'fall', 'life', 'many', 'time', 'get', 'back']","['dude', 'would', 'give', 'star', 'ever', 'cadagorie', 'limit', 'thing', 'rock', 'man', 'brother', 'sister', 'beyblades', 'theyre', 'big', 'minebut', 'sure', 'beat', 'blade', 'one', 'time', 'brother', 'fell', 'apart', 'probaly', 'think', 'give', 'educational', 'well', 'someone', 'teach', 'u', 'brake', 'china', 'ha', 'ha', 'bad', 'joke', 'know', 'know', 'know', 'buy', 'blade', 'p', 'many', 'time', 'fall', 'life', 'many', 'time', 'get', 'back']",6
1003,"Just want to give you a little of my hair background...I was suffering from grown out roots and some left over red semi-permanent dye in my hair...basically technicolor hair (eww)! My main color is my natural color-Dark Ash Blonde/Light Ash Brown, then there's Blonde in my bangs and on the side of my head, and Black underneath, plus some residual color left over from experimenting with Red semi-permanent dye.So I decided to dye my hair, all except the Black and some of the Blonde on the side, a Light Ash Brown color to camouflage the exposed roots. This made my natural color golden/brassy :\!! I def wasn't going to have this fixed at a salon because of $$, so I immediately began research on a good color correction shampoo and found Shimmer Lights. I consulted with a friend who's a hair stylist and she, too, recommended this.I washed my hair with this shampoo and after the first rinse I saw some of the residual red color come out-it had been in my hair for six months! It also made the blonde brighter, which was expected. I noticed a slight difference in the brassiness, but not much so I repeated and left the lather on for 5 minutes...still didn't notice much change. After I repeated a Third time for 15 minutes, my hair appeared better with barely any brass tone.I have fine hair and noticed that this shampoo def dries out the hair-I think you're only supposed to use it like once a week. Just much sure you thoroughly condition your hair after this! I didn't buy the matching conditioner-just used a lot of my regular Suave stuff. My hair feels nice now because of the conditioner plus I skipped a day of washing. Also, the smell is kind of nice-it's floraly.I now have used Shimmer Lights a Fourth time to try and achieve my desired tone. My hair looks soooo much better!! I plan on dying it darker for the Fall, but for now I'm satisfied :) I would definitely recommend Shimmer Lights Shampoo to peeps!","['want', 'give', 'little', 'hair', 'backgroundi', 'suffering', 'grown', 'root', 'left', 'red', 'semipermanent', 'dye', 'hairbasically', 'technicolor', 'hair', 'eww', 'main', 'color', 'natural', 'colordark', 'ash', 'blondelight', 'ash', 'brown', 'there', 'blonde', 'bang', 'side', 'head', 'black', 'underneath', 'plus', 'residual', 'color', 'left', 'experimenting', 'red', 'semipermanent', 'dyeso', 'decided', 'dye', 'hair', 'except', 'black', 'blonde', 'side', 'light', 'ash', 'brown', 'color', 'camouflage', 'exposed', 'root', 'made', 'natural', 'color', 'goldenbrassy', 'def', 'wasnt', 'going', 'fixed', 'salon', 'immediately', 'began', 'research', 'good', 'color', 'correction', 'shampoo', 'found', 'shimmer', 'light', 'consulted', 'friend', 'who', 'hair', 'stylist', 'recommended', 'thisi', 'washed', 'hair', 'shampoo', 'first', 'rinse', 'saw', 'residual', 'red', 'color', 'come', 'outit', 'hair', 'six', 'month', 'also', 'made', 'blonde', 'brighter', 'expected', 'noticed', 'slight', 'difference', 'brassiness', 'much', 'repeated', 'left', 'lather', 'minutesstill', 'didnt', 'notice', 'much', 'change', 'repeated', 'third', 'time', 'minute', 'hair', 'appeared', 'better', 'barely', 'brass', 'tonei', 'fine', 'hair', 'noticed', 'shampoo', 'def', 'dry', 'hairi', 'think', 'youre', 'supposed', 'use', 'like', 'week', 'much', 'sure', 'thoroughly', 'condition', 'hair', 'didnt', 'buy', 'matching', 'conditionerjust', 'used', 'lot', 'regular', 'suave', 'stuff', 'hair', 'feel', 'nice', 'conditioner', 'plus', 'skipped', 'day', 'washing', 'also', 'smell', 'kind', 'niceits', 'floralyi', 'used', 'shimmer', 'light', 'fourth', 'time', 'try', 'achieve', 'desired', 'tone', 'hair', 'look', 'soooo', 'much', 'better', 'plan', 'dying', 'darker', 'fall', 'im', 'satisfied', 'would', 'definitely', 'recommend', 'shimmer', 'light', 'shampoo', 'peep']","['want', 'give', 'little', 'hair', 'backgroundi', 'suffer', 'grown', 'root', 'leave', 'red', 'semipermanent', 'dye', 'hairbasically', 'technicolor', 'hair', 'eww', 'main', 'color', 'natural', 'colordark', 'ash', 'blondelight', 'ash', 'brown', 'blonde', 'bang', 'side', 'head', 'black', 'underneath', 'plus', 'residual', 'color', 'leave', 'experiment', 'red', 'semipermanent', 'dyeso', 'decide', 'dye', 'hair', 'except', 'black', 'blonde', 'side', 'light', 'ash', 'brown', 'color', 'camouflage', 'expose', 'root', 'make', 'natural', 'color', 'goldenbrassy', 'def', 'wasnt', 'go', 'fix', 'salon', 'immediately', 'begin', 'research', 'good', 'color', 'correction', 'shampoo', 'find', 'shimmer', 'light', 'consult', 'friend', 'hair', 'stylist', 'recommend', 'thisi', 'wash', 'hair', 'shampoo', 'first', 'rinse', 'saw', 'residual', 'red', 'color', 'come', 'outit', 'hair', 'six', 'month', 'also', 'make', 'blonde', 'brighter', 'expect', 'noticed', 'slight', 'difference', 'brassiness', 'much', 'repeat', 'leave', 'lather', 'minutesstill', 'didnt', 'notice', 'much', 'change', 'repeat', 'third', 'time', 'minute', 'hair', 'appear', 'well', 'barely', 'brass', 'tonei', 'fine', 'hair', 'notice', 'shampoo', 'def', 'dry', 'hairi', 'think', 'youre', 'suppose', 'use', 'like', 'week', 'much', 'sure', 'thoroughly', 'condition', 'hair', 'didnt', 'buy', 'match', 'conditionerjust', 'use', 'lot', 'regular', 'suave', 'stuff', 'hair', 'feel', 'nice', 'conditioner', 'plus', 'skipped', 'day', 'wash', 'also', 'smell', 'kind', 'niceits', 'floralyi', 'use', 'shimmer', 'light', 'fourth', 'time', 'try', 'achieve', 'desire', 'tone', 'hair', 'look', 'soooo', 'much', 'well', 'plan', 'die', 'darker', 'fall', 'im', 'satisfy', 'would', 'definitely', 'recommend', 'shimmer', 'light', 'shampoo', 'peep']",2
